timestamp_iso,status_code,latency_ms,error
2026-09-12T13:47:21.042954+00:00,201,629.42,
2026-09-12T13:47:21.027692+00:00,201,646.1,
2026-09-12T13:47:21.053625+00:00,201,634.47,
2026-09-12T13:47:21.062496+00:00,201,635.8,
2026-09-12T13:47:21.064389+00:00,201,637.29,
2026-09-12T13:47:21.092702+00:00,201,633.65,
2026-09-12T13:47:21.094556+00:00,201,645.87,
2026-09-12T13:47:21.098435+00:00,201,645.17,
2026-09-12T13:47:21.110716+00:00,201,654.17,
2026-09-12T13:47:21.113688+00:00,201,654.43,
2026-09-12T13:47:21.134062+00:00,201,664.77,
2026-09-12T13:47:21.130269+00:00,201,672.27,
2026-09-12T13:47:21.140973+00:00,201,665.76,
2026-09-12T13:47:21.155078+00:00,201,657.2,
2026-09-12T13:47:21.171178+00:00,201,673.5,
2026-09-12T13:47:21.161342+00:00,201,686.18,
2026-09-12T13:47:21.174599+00:00,201,677.02,
2026-09-12T13:47:21.188831+00:00,201,684.58,
2026-09-12T13:47:21.205403+00:00,201,687.36,
2026-09-12T13:47:21.203335+00:00,201,691.99,
2026-09-12T13:47:21.221177+00:00,201,693.27,
2026-09-12T13:47:21.232260+00:00,201,693.27,
2026-09-12T13:47:21.230012+00:00,201,705.23,
2026-09-12T13:47:21.251993+00:00,201,704.55,
2026-09-12T13:47:21.271738+00:00,201,705.65,
2026-09-12T13:47:21.270152+00:00,201,710.01,
2026-09-12T13:47:21.285653+00:00,201,715.68,
2026-09-12T13:47:21.299130+00:00,201,714.47,
2026-09-12T13:47:21.300818+00:00,201,716.66,
2026-09-12T13:47:21.316672+00:00,201,715.88,
2026-09-12T13:47:21.319701+00:00,201,717.11,
2026-09-12T13:47:21.331768+00:00,201,725.18,
2026-09-12T13:47:21.341261+00:00,201,719.02,
2026-09-12T13:47:21.351362+00:00,201,724.11,
2026-09-12T13:47:21.359095+00:00,201,731.96,
2026-09-12T13:47:21.360517+00:00,201,734.43,
2026-09-12T13:47:21.384986+00:00,201,736.58,
2026-09-12T13:47:21.391299+00:00,201,741.33,
2026-09-12T13:47:21.392927+00:00,201,747.89,
2026-09-12T13:47:21.414418+00:00,201,741.76,
2026-09-12T13:47:21.423637+00:00,201,746.01,
2026-09-12T13:47:21.427347+00:00,201,745.51,
2026-09-12T13:47:21.435063+00:00,201,744.63,
2026-09-12T13:47:21.428567+00:00,201,755.05,
2026-09-12T13:47:21.446697+00:00,201,754.16,
2026-09-12T13:47:21.450611+00:00,201,753.93,
2026-09-12T13:47:21.465795+00:00,201,755.51,
2026-09-12T13:47:21.463760+00:00,201,767.39,
2026-09-12T13:47:21.476368+00:00,201,761.09,
2026-09-12T13:47:21.479315+00:00,201,761.11,
2026-09-12T13:47:21.491389+00:00,201,765.85,
2026-09-12T13:47:21.498368+00:00,201,769.74,
2026-09-12T13:47:21.493090+00:00,201,778.06,
2026-09-12T13:47:21.509103+00:00,201,768.16,
2026-09-12T13:47:21.521285+00:00,201,777.09,
2026-09-12T13:47:21.523975+00:00,201,778.05,
2026-09-12T13:47:21.526941+00:00,201,779.18,
2026-09-12T13:47:21.527912+00:00,201,788.0,
2026-09-12T13:47:21.544172+00:00,201,790.79,
2026-09-12T13:47:21.547462+00:00,201,791.04,
2026-09-12T13:47:21.565877+00:00,201,789.7,
2026-09-12T13:47:21.562862+00:00,201,795.92,
2026-09-12T13:47:21.561050+00:00,201,800.09,
2026-09-12T13:47:21.580154+00:00,201,799.76,
2026-09-12T13:47:21.584736+00:00,201,798.79,
2026-09-12T13:47:21.591945+00:00,201,797.19,
2026-09-12T13:47:21.593132+00:00,201,805.94,
